"","ECO_CLI","ID_SITE","DATE","effectif_jour_mean","peak_date"
"1412","Continental","43PL1",2009-10-21,5,2009-06-25
"1413","Continental","43PL1",2009-10-28,4,2009-06-25
"1414","Continental","43PL1",2009-11-04,17,2009-06-25
"1415","Continental","43PL1",2009-11-11,0,2009-06-25
"1416","Continental","43PL1",2009-11-18,29,2009-06-25
"1417","Continental","43PL1",2009-11-25,11,2009-06-25
"1418","Continental","43PL1",2009-12-02,0,2009-06-25
"1419","Continental","43PL1",2009-12-09,0,2009-06-25
"1420","Continental","43PL1",2009-12-16,0,2009-06-25
"1421","Continental","48PL1",2009-06-25,7182,2009-06-25
"1422","Continental","48PL1",2009-07-21,1110,2009-06-25
"1423","Continental","48PL1",2009-08-20,273,2009-06-25
"1424","Continental","48PL1",2009-09-25,23,2009-06-25
"1425","Continental","48PL1",2009-10-06,9,2009-06-25
"1426","Continental","48PL1",2009-10-13,0,2009-06-25
"1427","Continental","48PL1",2009-10-20,2,2009-06-25
"1428","Continental","48PL1",2009-10-27,2,2009-06-25
"1429","Continental","48PL1",2009-11-03,1,2009-06-25
"1430","Continental","48PL1",2009-11-10,0,2009-06-25
"1431","Continental","48PL1",2009-11-17,29,2009-06-25
"1432","Continental","48PL1",2009-11-24,1,2009-06-25
"1433","Continental","48PL1",2009-12-01,0,2009-06-25
"1434","Continental","48PL1",2009-12-08,0,2009-06-25
"1435","Continental","48PL1",2009-12-15,0,2009-06-25
"1436","Continental","48PL2",2009-06-29,109,2009-06-25
"1437","Continental","48PL2",2009-07-21,336,2009-06-25
"1438","Continental","48PL2",2009-08-21,24,2009-06-25
"1439","Continental","48PL2",2009-09-25,63,2009-06-25
"1440","Continental","48PL2",2009-10-06,8,2009-06-25
"1441","Continental","48PL2",2009-10-13,0,2009-06-25
"1442","Continental","48PL2",2009-10-20,1,2009-06-25
"1443","Continental","48PL2",2009-10-27,1,2009-06-25
"1444","Continental","48PL2",2009-11-04,0,2009-06-25
"1445","Continental","48PL2",2009-11-10,0,2009-06-25
"1446","Continental","48PL2",2009-11-17,0,2009-06-25
"1447","Continental","48PL2",2009-11-24,0,2009-06-25
"1448","Continental","48PL2",2009-12-01,0,2009-06-25
"1449","Continental","48PL2",2009-12-08,0,2009-06-25
"1450","Continental","51PL2",2009-07-23,2276,2009-06-25
"1451","Continental","51PL2",2009-08-18,270,2009-06-25
"1452","Continental","51PL2",2009-09-15,161,2009-06-25
"1453","Continental","51PL2",2009-10-06,348,2009-06-25
"1454","Continental","51PL2",2009-10-14,22,2009-06-25
"1455","Continental","51PL2",2009-10-20,0,2009-06-25
"1456","Continental","51PL2",2009-10-27,15,2009-06-25
"1457","Continental","51PL2",2009-11-04,2,2009-06-25
"1458","Continental","51PL2",2009-11-10,2,2009-06-25
"1459","Continental","51PL2",2009-11-17,9,2009-06-25
"1460","Continental","51PL2",2009-11-24,4,2009-06-25
"1461","Continental","51PL2",2009-12-01,0,2009-06-25
"1462","Continental","51PL2",2009-12-08,3,2009-06-25
"1463","Continental","51PL2",2009-12-15,0,2009-06-25
"1464","Continental","52PL1",2009-07-21,649,2009-06-25
"1465","Continental","52PL1",2009-08-18,220,2009-06-25
"1466","Continental","52PL1",2009-09-16,432,2009-06-25
"1467","Continental","52PL1",2009-10-07,598,2009-06-25
"1468","Continental","52PL1",2009-10-14,112,2009-06-25
"1469","Continental","52PL1",2009-10-20,3,2009-06-25
"1470","Continental","52PL1",2009-10-27,7,2009-06-25
"1471","Continental","52PL1",2009-11-04,35,2009-06-25
"1472","Continental","52PL1",2009-11-12,1,2009-06-25
"1473","Continental","52PL1",2009-11-18,9,2009-06-25
"1474","Continental","52PL1",2009-11-26,12,2009-06-25
"1475","Continental","52PL1",2009-12-01,3,2009-06-25
"1476","Continental","52PL1",2009-12-09,2,2009-06-25
"1477","Continental","52PL1",2009-12-17,0,2009-06-25
"1478","Continental","52PL1",2009-12-22,0,2009-06-25
"1479","Continental","52PL1",2009-12-29,0,2009-06-25
"1480","Continental","52PL2",2009-07-21,1314,2009-06-25
"1481","Continental","52PL2",2009-08-18,2866,2009-06-25
"1482","Continental","52PL2",2009-09-15,951,2009-06-25
"1483","Continental","52PL2",2009-10-06,511,2009-06-25
"1484","Continental","52PL2",2009-10-13,12,2009-06-25
"1485","Continental","52PL2",2009-10-20,0,2009-06-25
"1486","Continental","52PL2",2009-10-27,7,2009-06-25
"1487","Continental","52PL2",2009-11-03,2,2009-06-25
"1488","Continental","52PL2",2009-11-10,0,2009-06-25
"1489","Continental","52PL2",2009-11-17,78,2009-06-25
"1490","Continental","52PL2",2009-11-24,0,2009-06-25
"1491","Continental","52PL2",2009-12-01,0,2009-06-25
"1492","Continental","52PL2",2009-12-08,0,2009-06-25
"1493","Continental","52PL2",2009-12-17,0,2009-06-25
"1494","Continental","52PL2",2009-12-24,0,2009-06-25
"1495","Continental","52PL2",2009-12-29,0,2009-06-25
"1496","Continental","54PL3",2009-07-24,27,2009-06-25
"1497","Continental","54PL3",2009-08-21,47,2009-06-25
"1498","Continental","54PL3",2009-09-18,0,2009-06-25
"1499","Continental","54PL3",2009-10-06,2,2009-06-25
"1500","Continental","54PL3",2009-10-13,0,2009-06-25
"1501","Continental","54PL3",2009-10-20,0,2009-06-25
"1502","Continental","54PL3",2009-11-06,0,2009-06-25
"1503","Continental","54PL3",2009-11-13,0,2009-06-25
"1504","Continental","54PL3",2009-11-20,0,2009-06-25
"1505","Continental","54PL3",2009-12-01,0,2009-06-25
"1506","Continental","54PL3",2009-12-08,0,2009-06-25
"1507","Continental","54PL3",2009-12-15,0,2009-06-25
"1508","Continental","55PL4",2009-07-22,1050,2009-06-25
"1509","Continental","55PL4",2009-08-19,823,2009-06-25
"1510","Continental","55PL4",2009-09-17,63,2009-06-25
"1511","Continental","55PL4",2009-10-07,215,2009-06-25
"1512","Continental","55PL4",2009-10-13,51,2009-06-25
"1513","Continental","55PL4",2009-10-20,0,2009-06-25
"1514","Continental","55PL4",2009-10-28,28,2009-06-25
"1515","Continental","55PL4",2009-11-03,0,2009-06-25
"1516","Continental","55PL4",2009-11-10,0,2009-06-25
"1517","Continental","55PL4",2009-11-19,1,2009-06-25
"1518","Continental","55PL4",2009-11-25,0,2009-06-25
"1519","Continental","55PL4",2009-12-02,0,2009-06-25
"1520","Continental","55PL4",2009-12-09,1,2009-06-25
"1521","Continental","55PL4",2009-12-15,0,2009-06-25
"1522","Continental","55PL5",2009-07-23,172,2009-06-25
"1523","Continental","55PL5",2009-08-21,392,2009-06-25
"1524","Continental","55PL5",2009-09-18,778,2009-06-25
"1525","Continental","55PL5",2009-10-10,103,2009-06-25
"1526","Continental","55PL5",2009-10-13,0,2009-06-25
"1527","Continental","55PL5",2009-10-21,0,2009-06-25
"1528","Continental","55PL5",2009-10-27,38,2009-06-25
"1529","Continental","55PL5",2009-11-04,1,2009-06-25
"1530","Continental","55PL5",2009-11-12,1,2009-06-25
"1531","Continental","55PL5",2009-11-17,2,2009-06-25
"1532","Continental","55PL5",2009-11-26,1,2009-06-25
"1533","Continental","55PL5",2009-12-01,0,2009-06-25
"1534","Continental","55PL5",2009-12-08,0,2009-06-25
"1535","Continental","55PL5",2009-12-15,0,2009-06-25
"1536","Continental","57PL3",2009-07-23,621,2009-06-25
"1537","Continental","57PL3",2009-08-19,68,2009-06-25
"1538","Continental","57PL3",2009-09-18,69,2009-06-25
"1539","Continental","57PL3",2009-10-15,0,2009-06-25
"1540","Continental","57PL3",2009-10-21,3,2009-06-25
"1541","Continental","57PL3",2009-10-27,19,2009-06-25
"1542","Continental","57PL3",2009-11-03,5,2009-06-25
"1543","Continental","57PL3",2009-11-10,0,2009-06-25
"1544","Continental","57PL3",2009-11-17,63,2009-06-25
"1545","Continental","57PL3",2009-11-24,6,2009-06-25
"1546","Continental","57PL3",2009-12-01,1,2009-06-25
"1547","Continental","57PL3",2009-12-08,6,2009-06-25
"1548","Continental","57PL3",2009-12-15,0,2009-06-25
"1549","Continental","57PL5",2009-07-23,1345,2009-06-25
"1550","Continental","57PL5",2009-08-18,120,2009-06-25
"1551","Continental","57PL5",2009-09-18,189,2009-06-25
"1552","Continental","57PL5",2009-10-14,8,2009-06-25
"1553","Continental","57PL5",2009-10-20,1,2009-06-25
"1554","Continental","57PL5",2009-10-27,28,2009-06-25
"1555","Continental","57PL5",2009-11-03,0,2009-06-25
"1556","Continental","57PL5",2009-11-10,1,2009-06-25
"1557","Continental","57PL5",2009-11-18,3,2009-06-25
"1558","Continental","57PL5",2009-11-24,3,2009-06-25
"1559","Continental","57PL5",2009-12-01,0,2009-06-25
"1560","Continental","57PL5",2009-12-08,7,2009-06-25
"1561","Continental","57PL5",2009-12-15,2,2009-06-25
"1562","Continental","58PL1",2009-06-25,2058,2009-06-25
"1563","Continental","58PL1",2009-07-21,159,2009-06-25
"1564","Continental","58PL1",2009-08-19,400,2009-06-25
"1565","Continental","58PL1",2009-09-16,13,2009-06-25
"1566","Continental","58PL1",2009-10-09,184,2009-06-25
"1567","Continental","58PL1",2009-10-14,3,2009-06-25
"1568","Continental","58PL1",2009-10-21,1,2009-06-25
"1569","Continental","58PL1",2009-10-28,0,2009-06-25
"1570","Continental","58PL1",2009-11-03,0,2009-06-25
"1571","Continental","58PL1",2009-11-10,0,2009-06-25
"1572","Continental","58PL1",2009-11-19,0,2009-06-25
"1573","Continental","58PL1",2009-11-25,2,2009-06-25
"1574","Continental","58PL1",2009-12-02,0,2009-06-25
"1575","Continental","58PL1",2009-12-09,3,2009-06-25
"1576","Continental","58PL1",2009-12-16,0,2009-06-25
"1577","Continental","58PL3",2009-07-22,1025,2009-06-25
"1578","Continental","58PL3",2009-08-18,774,2009-06-25
"1579","Continental","58PL3",2009-09-15,7,2009-06-25
"1580","Continental","58PL3",2009-10-06,236,2009-06-25
"1581","Continental","58PL3",2009-10-13,0,2009-06-25
"1582","Continental","58PL3",2009-10-20,0,2009-06-25
"1583","Continental","58PL3",2009-10-28,10,2009-06-25
"1584","Continental","58PL3",2009-11-03,0,2009-06-25
"1585","Continental","58PL3",2009-11-09,0,2009-06-25
"1586","Continental","58PL3",2009-11-17,6,2009-06-25
"1587","Continental","58PL3",2009-11-24,0,2009-06-25
"1588","Continental","58PL3",2009-12-01,0,2009-06-25
"1589","Continental","58PL3",2009-12-08,4,2009-06-25
"1590","Continental","58PL3",2009-12-15,0,2009-06-25
"1591","Continental","63PL1",2009-07-23,134,2009-06-25
"1592","Continental","63PL1",2009-08-19,291,2009-06-25
"1593","Continental","63PL1",2009-09-16,6,2009-06-25
"1594","Continental","63PL1",2009-10-08,84,2009-06-25
"1595","Continental","63PL1",2009-10-13,0,2009-06-25
"1596","Continental","63PL1",2009-10-19,5,2009-06-25
"1597","Continental","63PL1",2009-10-27,9,2009-06-25
"1598","Continental","63PL1",2009-11-03,0,2009-06-25
"1599","Continental","63PL1",2009-11-10,1,2009-06-25
"1600","Continental","63PL1",2009-11-17,1,2009-06-25
"1601","Continental","63PL1",2009-11-24,0,2009-06-25
"1602","Continental","63PL1",2009-12-01,0,2009-06-25
"1603","Continental","63PL1",2009-12-08,0,2009-06-25
"1604","Continental","63PL1",2009-12-15,0,2009-06-25
"1605","Continental","63PL2",2009-07-23,219,2009-06-25
"1606","Continental","63PL2",2009-08-19,698,2009-06-25
"1607","Continental","63PL2",2009-09-18,83,2009-06-25
"1608","Continental","63PL2",2009-10-07,156,2009-06-25
"1609","Continental","63PL2",2009-10-12,149,2009-06-25
"1610","Continental","63PL2",2009-10-19,0,2009-06-25
"1611","Continental","63PL2",2009-10-26,71,2009-06-25
"1612","Continental","63PL2",2009-11-03,28,2009-06-25
"1613","Continental","63PL2",2009-11-09,4,2009-06-25
"1614","Continental","63PL2",2009-11-17,5,2009-06-25
"1615","Continental","63PL2",2009-11-23,5,2009-06-25
"1616","Continental","63PL2",2009-12-01,0,2009-06-25
"1617","Continental","63PL2",2009-12-08,5,2009-06-25
"1618","Continental","63PL2",2009-12-15,0,2009-06-25
"1619","Continental","67PL1",2009-07-23,1627,2009-06-25
"1620","Continental","67PL1",2009-08-19,70,2009-06-25
"1621","Continental","67PL1",2009-09-15,29,2009-06-25
"1622","Continental","67PL1",2009-11-03,1,2009-06-25
"1623","Continental","67PL1",2009-11-17,41,2009-06-25
"1624","Continental","67PL1",2009-11-24,2,2009-06-25
"1625","Continental","67PL1",2009-12-01,0,2009-06-25
"1626","Continental","67PL1",2009-12-08,1,2009-06-25
"1627","Continental","67PL1",2009-12-15,0,2009-06-25
"1628","Continental","67PL2",2009-07-22,702,2009-06-25
"1629","Continental","67PL2",2009-08-19,621,2009-06-25
"1630","Continental","67PL2",2009-09-16,45,2009-06-25
"1631","Continental","67PL2",2009-10-07,66,2009-06-25
"1632","Continental","67PL2",2009-10-14,41,2009-06-25
"1633","Continental","67PL2",2009-10-20,2,2009-06-25
"1634","Continental","67PL2",2009-10-27,42,2009-06-25
"1635","Continental","67PL2",2009-11-03,1,2009-06-25
"1636","Continental","67PL2",2009-11-10,0,2009-06-25
"1637","Continental","67PL2",2009-11-17,112,2009-06-25
"1638","Continental","67PL2",2009-11-24,2,2009-06-25
"1639","Continental","67PL2",2009-12-01,0,2009-06-25
"1640","Continental","67PL2",2009-12-08,1,2009-06-25
"1641","Continental","67PL2",2009-12-15,0,2009-06-25
"1642","Continental","68PL1",2009-07-21,460,2009-06-25
"1643","Continental","68PL1",2009-08-18,1571,2009-06-25
"1644","Continental","68PL1",2009-09-15,167,2009-06-25
"1645","Continental","68PL1",2009-10-06,978,2009-06-25
"1646","Continental","68PL1",2009-10-13,13,2009-06-25
"1647","Continental","68PL1",2009-10-20,0,2009-06-25
"1648","Continental","68PL1",2009-10-27,44,2009-06-25
"1649","Continental","68PL1",2009-11-03,0,2009-06-25
"1650","Continental","68PL1",2009-11-10,1,2009-06-25
"1651","Continental","68PL1",2009-11-17,200,2009-06-25
"1652","Continental","68PL1",2009-11-24,0,2009-06-25
"1653","Continental","68PL1",2009-12-01,0,2009-06-25
"1654","Continental","68PL1",2009-12-08,7,2009-06-25
"1655","Continental","68PL1",2009-12-15,0,2009-06-25
"1656","Continental","69PL1",2009-06-25,308,2009-06-25
"1657","Continental","69PL1",2009-07-22,726,2009-06-25
"1658","Continental","69PL1",2009-08-27,43,2009-06-25
"1659","Continental","69PL1",2009-09-16,0,2009-06-25
"1660","Continental","69PL1",2009-10-14,0,2009-06-25
"1661","Continental","69PL1",2009-10-21,3,2009-06-25
"1662","Continental","69PL1",2009-10-28,0,2009-06-25
"1663","Continental","69PL1",2009-11-04,3,2009-06-25
"1664","Continental","69PL1",2009-11-10,0,2009-06-25
"1665","Continental","69PL1",2009-11-18,10,2009-06-25
"1666","Continental","69PL1",2009-11-25,1,2009-06-25
"1667","Continental","69PL1",2009-12-02,0,2009-06-25
"1668","Continental","69PL1",2009-12-09,0,2009-06-25
"1669","Continental","69PL1",2009-12-16,0,2009-06-25
"1670","Continental","70PL1",2009-06-25,770,2009-06-25
"1671","Continental","70PL1",2009-07-22,1418,2009-06-25
"1672","Continental","70PL1",2009-08-21,1225,2009-06-25
"1673","Continental","70PL1",2009-09-18,0,2009-06-25
"1674","Continental","70PL1",2009-10-07,1051,2009-06-25
"1675","Continental","70PL1",2009-10-15,1,2009-06-25
"1676","Continental","70PL1",2009-10-21,111,2009-06-25
"1677","Continental","70PL1",2009-10-27,46,2009-06-25
"1678","Continental","70PL1",2009-11-03,1,2009-06-25
"1679","Continental","70PL1",2009-11-10,1,2009-06-25
"1680","Continental","70PL1",2009-11-17,181,2009-06-25
"1681","Continental","70PL1",2009-11-24,0,2009-06-25
"1682","Continental","70PL1",2009-12-01,0,2009-06-25
"1683","Continental","70PL1",2009-12-08,17,2009-06-25
"1684","Continental","70PL1",2009-12-15,0,2009-06-25
"1685","Continental","71PL2",2009-07-21,129,2009-06-25
"1686","Continental","71PL2",2009-08-18,31,2009-06-25
"1687","Continental","71PL2",2009-09-15,0,2009-06-25
"1688","Continental","71PL2",2009-10-06,63,2009-06-25
"1689","Continental","71PL2",2009-10-14,0,2009-06-25
"1690","Continental","71PL2",2009-10-20,0,2009-06-25
"1691","Continental","71PL2",2009-10-27,0,2009-06-25
"1692","Continental","71PL2",2009-11-03,0,2009-06-25
"1693","Continental","71PL2",2009-11-10,0,2009-06-25
"1694","Continental","71PL2",2009-11-17,0,2009-06-25
"1695","Continental","71PL2",2009-11-24,3,2009-06-25
"1696","Continental","71PL2",2009-12-01,0,2009-06-25
"1697","Continental","71PL2",2009-12-08,2,2009-06-25
"1698","Continental","71PL2",2009-12-15,0,2009-06-25
"1699","Continental","71PL4",2009-07-21,362,2009-06-25
"1700","Continental","71PL4",2009-08-18,283,2009-06-25
"1701","Continental","71PL4",2009-09-15,30,2009-06-25
"1702","Continental","71PL4",2009-10-06,11,2009-06-25
"1703","Continental","71PL4",2009-10-13,0,2009-06-25
"1704","Continental","71PL4",2009-10-20,0,2009-06-25
"1705","Continental","71PL4",2009-10-27,0,2009-06-25
"1706","Continental","71PL4",2009-11-03,0,2009-06-25
"1707","Continental","71PL4",2009-11-10,0,2009-06-25
"1708","Continental","71PL4",2009-11-17,2,2009-06-25
"1709","Continental","71PL4",2009-11-23,0,2009-06-25
"1710","Continental","71PL4",2009-12-01,0,2009-06-25
"1711","Continental","71PL4",2009-12-08,0,2009-06-25
"1712","Continental","71PL4",2009-12-15,0,2009-06-25
"1713","Continental","74PL1",2009-07-21,130,2009-06-25
"1714","Continental","74PL1",2009-08-18,248,2009-06-25
"1715","Continental","74PL1",2009-09-18,386,2009-06-25
"1716","Continental","74PL1",2009-10-06,1500,2009-06-25
"1717","Continental","74PL1",2009-10-13,107,2009-06-25
"1718","Continental","74PL1",2009-10-20,4,2009-06-25
"1719","Continental","74PL1",2009-10-27,88,2009-06-25
"1720","Continental","74PL1",2009-11-03,10,2009-06-25
"1721","Continental","74PL1",2009-11-10,3,2009-06-25
"1722","Continental","74PL1",2009-11-17,21,2009-06-25
"1723","Continental","74PL1",2009-11-24,15,2009-06-25
"1724","Continental","74PL1",2009-12-01,0,2009-06-25
"1725","Continental","74PL1",2009-12-08,1,2009-06-25
"1726","Continental","74PL1",2009-12-15,0,2009-06-25
"1727","Continental","81PL1",2009-07-21,1751,2009-06-25
"1728","Continental","81PL1",2009-08-18,873,2009-06-25
"1729","Continental","81PL1",2009-09-15,18,2009-06-25
"1730","Continental","81PL1",2009-10-06,55,2009-06-25
"1731","Continental","81PL1",2009-10-15,1,2009-06-25
"1732","Continental","81PL1",2009-10-20,3,2009-06-25
"1733","Continental","81PL1",2009-10-27,9,2009-06-25
"1734","Continental","81PL1",2009-11-03,0,2009-06-25
"1735","Continental","81PL1",2009-11-10,1,2009-06-25
"1736","Continental","81PL1",2009-11-17,1,2009-06-25
"1737","Continental","81PL1",2009-11-24,1,2009-06-25
"1738","Continental","81PL1",2009-12-01,0,2009-06-25
"1739","Continental","81PL1",2009-12-08,0,2009-06-25
"1740","Continental","81PL1",2009-12-15,0,2009-06-25
"1741","Continental","87PL1",2009-07-21,849,2009-06-25
"1742","Continental","87PL1",2009-08-18,475,2009-06-25
"1743","Continental","87PL1",2009-09-15,13,2009-06-25
"1744","Continental","87PL1",2009-10-06,911,2009-06-25
"1745","Continental","87PL1",2009-10-14,2,2009-06-25
"1746","Continental","87PL1",2009-10-20,3,2009-06-25
"1747","Continental","87PL1",2009-10-27,4,2009-06-25
"1748","Continental","87PL1",2009-11-04,0,2009-06-25
"1749","Continental","87PL1",2009-11-10,0,2009-06-25
"1750","Continental","87PL1",2009-11-17,6,2009-06-25
"1751","Continental","87PL1",2009-11-24,0,2009-06-25
"1752","Continental","87PL1",2009-12-02,0,2009-06-25
"1753","Continental","87PL1",2009-12-08,0,2009-06-25
"1754","Continental","87PL1",2009-12-15,0,2009-06-25
"1755","Continental","88PL1",2009-07-21,1384,2009-06-25
"1756","Continental","88PL1",2009-08-18,2082,2009-06-25
"1757","Continental","88PL1",2009-09-15,18,2009-06-25
"1758","Continental","88PL1",2009-10-07,9,2009-06-25
"1759","Continental","88PL1",2009-10-13,1,2009-06-25
"1760","Continental","88PL1",2009-10-21,6,2009-06-25
"1761","Continental","88PL1",2009-10-27,7,2009-06-25
"1762","Continental","88PL1",2009-11-03,3,2009-06-25
"1763","Continental","88PL1",2009-11-10,0,2009-06-25
"1764","Continental","88PL1",2009-11-17,898,2009-06-25
"1765","Continental","88PL1",2009-11-24,3,2009-06-25
"1766","Continental","88PL1",2009-12-01,0,2009-06-25
"1767","Continental","88PL1",2009-12-08,1,2009-06-25
"1768","Continental","88PL1",2009-12-15,0,2009-06-25
"1769","Continental","88PL2",2009-07-21,188,2009-06-25
"1770","Continental","88PL2",2009-08-18,762,2009-06-25
"1771","Continental","88PL2",2009-09-15,6,2009-06-25
"1772","Continental","88PL2",2009-10-06,2371,2009-06-25
"1773","Continental","88PL2",2009-10-13,4,2009-06-25
"1774","Continental","88PL2",2009-10-20,0,2009-06-25
"1775","Continental","88PL2",2009-10-27,30,2009-06-25
"1776","Continental","88PL2",2009-11-03,0,2009-06-25
"1777","Continental","88PL2",2009-11-10,0,2009-06-25
"1778","Continental","88PL2",2009-11-17,63,2009-06-25
"1779","Continental","88PL2",2009-11-24,1,2009-06-25
"1780","Continental","88PL2",2009-12-01,0,2009-06-25
"1781","Continental","88PL2",2009-12-08,1,2009-06-25
"1782","Continental","88PL2",2009-12-15,0,2009-06-25
"1783","Continental","89PL2",2009-06-28,3274,2009-06-25
"1784","Continental","89PL2",2009-07-26,2638,2009-06-25
"1785","Continental","89PL2",2009-09-19,25,2009-06-25
"1786","Continental","89PL2",2009-10-14,0,2009-06-25
"1787","Continental","89PL2",2009-10-28,56,2009-06-25
"1788","Continental","89PL2",2009-11-04,1,2009-06-25
"1789","Continental","89PL2",2009-11-13,0,2009-06-25
"1790","Continental","89PL2",2009-11-19,72,2009-06-25
"1791","Continental","89PL2",2009-11-25,0,2009-06-25
"1792","Continental","89PL2",2009-12-02,0,2009-06-25
"1793","Continental","89PL2",2009-12-09,0,2009-06-25
"1794","Continental","89PL2",2009-12-16,0,2009-06-25
"1795","Continental","90PL1",2009-07-22,92,2009-06-25
"1796","Continental","90PL1",2009-08-18,48,2009-06-25
"1797","Continental","90PL1",2009-09-15,16,2009-06-25
"1798","Continental","90PL1",2009-10-06,60,2009-06-25
"1799","Continental","90PL1",2009-10-14,5,2009-06-25
"1800","Continental","90PL1",2009-10-21,2,2009-06-25
"1801","Continental","90PL1",2009-10-28,5,2009-06-25
"1802","Continental","90PL1",2009-11-04,4,2009-06-25
"1803","Continental","90PL1",2009-11-10,0,2009-06-25
"1804","Continental","90PL1",2009-11-17,14,2009-06-25
"1805","Continental","90PL1",2009-11-24,0,2009-06-25
"1806","Continental","90PL1",2009-12-01,0,2009-06-25
"1807","Continental","90PL1",2009-12-08,7,2009-06-25
"1808","Continental","90PL1",2009-12-15,0,2009-06-25
"1809","Mediterranean","04PL1",2009-07-23,3977,2009-06-25
"1810","Mediterranean","04PL1",2009-09-17,1062,2009-06-25
"1811","Mediterranean","04PL1",2009-10-07,461,2009-06-25
"1812","Mediterranean","04PL1",2009-10-14,3,2009-06-25
"1813","Mediterranean","04PL1",2009-10-21,33,2009-06-25
"1814","Mediterranean","04PL1",2009-10-28,53,2009-06-25
"1815","Mediterranean","04PL1",2009-11-06,0,2009-06-25
"1816","Mediterranean","04PL1",2009-11-10,0,2009-06-25
"1817","Mediterranean","04PL1",2009-11-20,2,2009-06-25
"1818","Mediterranean","04PL1",2009-11-25,0,2009-06-25
"1819","Mediterranean","04PL1",2009-12-04,0,2009-06-25
"1820","Mediterranean","04PL1",2009-12-11,0,2009-06-25
"1821","Mediterranean","04PL1",2009-12-17,0,2009-06-25
"1822","Mediterranean","04PL2",2009-07-23,664,2009-06-25
"1823","Mediterranean","04PL2",2009-08-20,3111,2009-06-25
"1824","Mediterranean","04PL2",2009-09-18,235,2009-06-25
"1825","Mediterranean","04PL2",2009-10-14,4,2009-06-25
"1826","Mediterranean","04PL2",2009-10-20,38,2009-06-25
"1827","Mediterranean","04PL2",2009-10-29,39,2009-06-25
"1828","Mediterranean","04PL2",2009-11-06,20,2009-06-25
"1829","Mediterranean","04PL2",2009-11-10,2,2009-06-25
"1830","Mediterranean","04PL2",2009-11-20,5,2009-06-25
"1831","Mediterranean","04PL2",2009-11-27,0,2009-06-25
"1832","Mediterranean","04PL2",2009-12-04,0,2009-06-25
"1833","Mediterranean","04PL2",2009-12-11,0,2009-06-25
"1834","Mediterranean","04PL2",2009-12-15,0,2009-06-25
"1835","Mediterranean","05PL1",2009-06-26,3128,2009-06-25
"1836","Mediterranean","05PL1",2009-07-24,604,2009-06-25
"1837","Mediterranean","05PL1",2009-08-14,446,2009-06-25
"1838","Mediterranean","05PL1",2009-09-18,291,2009-06-25
"1839","Mediterranean","05PL1",2009-10-15,4,2009-06-25
"1840","Mediterranean","05PL1",2009-10-20,6,2009-06-25
"1841","Mediterranean","05PL1",2009-10-27,17,2009-06-25
"1842","Mediterranean","05PL1",2009-11-10,0,2009-06-25
"1843","Mediterranean","05PL1",2009-11-17,118,2009-06-25
"1844","Mediterranean","05PL1",2009-11-24,38,2009-06-25
"1845","Mediterranean","05PL1",2009-12-02,0,2009-06-25
"1846","Mediterranean","05PL1",2009-12-08,0,2009-06-25
"1847","Mediterranean","05PL1",2009-12-15,0,2009-06-25
"1848","Mediterranean","06PL1",2009-07-24,181,2009-06-25
"1849","Mediterranean","06PL1",2009-08-25,64,2009-06-25
"1850","Mediterranean","06PL1",2009-09-22,465,2009-06-25
"1851","Mediterranean","06PL1",2009-10-06,193,2009-06-25
"1852","Mediterranean","06PL1",2009-10-14,75,2009-06-25
"1853","Mediterranean","06PL1",2009-10-21,40,2009-06-25
"1854","Mediterranean","06PL1",2009-10-27,8,2009-06-25
"1855","Mediterranean","06PL1",2009-11-03,0,2009-06-25
"1856","Mediterranean","06PL1",2009-11-10,2,2009-06-25
"1857","Mediterranean","06PL1",2009-11-17,0,2009-06-25
"1858","Mediterranean","06PL1",2009-11-24,7,2009-06-25
"1859","Mediterranean","06PL1",2009-12-01,0,2009-06-25
"1860","Mediterranean","06PL1",2009-12-08,7,2009-06-25
"1861","Mediterranean","06PL1",2009-12-15,0,2009-06-25
"1862","Mediterranean","07PL1",2009-07-21,1433,2009-06-25
"1863","Mediterranean","07PL1",2009-08-18,244,2009-06-25
"1864","Mediterranean","07PL1",2009-09-24,68,2009-06-25
"1865","Mediterranean","07PL1",2009-10-06,42,2009-06-25
"1866","Mediterranean","07PL1",2009-10-13,0,2009-06-25
"1867","Mediterranean","07PL1",2009-10-20,0,2009-06-25
"1868","Mediterranean","07PL1",2009-10-29,0,2009-06-25
"1869","Mediterranean","07PL1",2009-11-03,0,2009-06-25
"1870","Mediterranean","07PL1",2009-11-10,0,2009-06-25
"1871","Mediterranean","07PL1",2009-11-17,11,2009-06-25
"1872","Mediterranean","07PL1",2009-11-24,12,2009-06-25
"1873","Mediterranean","07PL1",2009-12-01,0,2009-06-25
"1874","Mediterranean","07PL1",2009-12-08,1,2009-06-25
"1875","Mediterranean","07PL1",2009-12-15,0,2009-06-25
"1876","Mediterranean","07PL2",2009-07-21,21,2009-06-25
"1877","Mediterranean","07PL2",2009-08-18,16,2009-06-25
"1878","Mediterranean","07PL2",2009-09-24,32,2009-06-25
"1879","Mediterranean","07PL2",2009-10-07,60,2009-06-25
"1880","Mediterranean","07PL2",2009-10-13,0,2009-06-25
"1881","Mediterranean","07PL2",2009-10-20,10,2009-06-25
"1882","Mediterranean","07PL2",2009-10-27,2,2009-06-25
"1883","Mediterranean","07PL2",2009-11-03,5,2009-06-25
